school,used,ploc,m_CC,m_EE,m_F,m_G,m_MD,m_NBT,m_NF,m_NS,m_OA,m_RP,m_SP,s_CC,s_EE,s_F,s_G,s_MD,s_NBT,s_NF,s_NS,s_OA,s_RP,s_SP,n_CC,n_EE,n_F,n_G,n_MD,n_NBT,n_NF,n_NS,n_OA,n_RP,n_SP
3929,5,1.24, , , ,.20825,-.075,.0644285714285714,.0947777777777777, ,-1.0105, , , , , ,.881137698011578,.749772043788683,.784429603086091,.792396480940278, ,.677231865759431, , , , , ,8,18,14,18, ,4, , 
3911,5,1.01, , , ,.208333333333333,.797875,-.0764285714285714,-.470777777777778, ,.163, , , , , ,1.18302380928421,1.68099098642098,.918958623867774,.225322423305903, ,.763675323681471, , , , , ,3,8,7,9, ,2, , 
3935,5,-2.28, , , ,.208333333333333,.654454545454545,-.4445,-.35025, ,-.102857142857143, , , , , ,.382909214653639,1.92878690539078,.737993040124856,.173489192746984, ,.819825577804193, , , , , ,6,22,12,8, ,14, , 
3910,5,-.72, , , ,.209,.0705833333333333,-.700333333333333,.0522, ,.022, , , , , , ,.98019872366719,1.08807695806256,.955440840659431, ,.78657379395282, , , , , ,1,12,6,5, ,7, , 
3909,5,-1.07, , , ,.209,-.141,-.293166666666667,-.1206, ,.538714285714286, , , , , ,.0579827560572969,1.3232273906146,1.38453059434115,1.05791578114706, ,2.20398855973178, , , , , ,2,12,6,5, ,7, , 
3946,5,.38, , , ,.209,.2958,4.16333634234434E-017,-.2483, ,-.6524, , , , , ,1.50755165748972,1.02915387576397,1.3967209558718,.679637166271664, ,2.20724133252347, , , , , ,2,5,8,10, ,5, , 
3910,5,.38, , , ,.209,.317,.050375,-.2644, ,-.247, , , , , ,1.50755165748972,1.1488320155706,.708652632515698,.748454882481978, ,.536429398896071, , , , , ,2,5,8,10, ,5, , 
3932,5,-1.07, , , ,.209,-.508833333333333,.5665,.2028, ,.14, , , , , ,.0473427220735493,.753718184369513,.52786284375601,.896253287612132, ,.666500389520343, , , , , ,4,24,12,10, ,14, , 
3931,5,-1.07, , , ,.209,.0423333333333333,-.548833333333333,.2618, ,-.148, , , , , ,.0473427220735493,.579261648973082,.908171072524168,1.04338261864423, ,.72147114660575, , , , , ,4,24,12,10, ,14, , 
3937,5,-1.07, , , ,.209,.235166666666667,-.112166666666667,-.5964, ,.14, , , , , ,.0473427220735493,.716884422597059,.577619068139884,.17171630350345, ,.666500389520343, , , , , ,4,24,12,10, ,14, , 
3934,4,-1.35, , , ,.209,.182125,-.0516666666666667, , ,.17675, , , , , ,.0632319991324465,.961451879537747,.754541419421882, , ,.119226974416746, , , , , ,8,16,24, , ,8, , 
3935,4,-1.11, , , ,.2092,-.00222222222222218,-.288727272727273, , ,.44825, , , , , ,.0352980956363875,.933658556782722,1.11752371581602, , ,.277814300773531, , , , , ,10,18,22, , ,8, , 
3931,4,-1.11, , , ,.2092,-.0796666666666667,.377, , ,-.607, , , , , ,.0352980956363875,1.15366311730734,.35674747638177, , ,.910653454551024, , , , , ,10,18,22, , ,8, , 
3934,4,-1.11, , , ,.2092,.289888888888889,.0415454545454545, , ,-.4045, , , , , ,.0352980956363875,.887012360739452,.574100930836973, , ,1.47947065823268, , , , , ,10,18,22, , ,8, , 
3909,4,-1.11, , , ,.2092,-.00222222222222218,.231363636363636, , ,-.18075, , , , , ,.0374392841811913,.962393211969227,.404732077485161, , ,1.0854557798455, , , , , ,5,9,11, , ,4, , 
3910,4,-1.11, , , ,.2092,-.106222222222222,.377, , ,-1.05475, , , , , ,.0374392841811913,1.27404501272304,.365557382636434, , ,1.75516976861689, , , , , ,5,9,11, , ,4, , 
750,4,-1.11, , , ,.2092,-.187555555555556,.0415454545454545, , ,.44825, , , , , ,.0374392841811913,1.13094607642353,.588278397297804, , ,.300073740937124, , , , , ,5,9,11, , ,4, , 
3960,4,-1.11, , , ,.2092,-.227888888888889,-.0402727272727273, , ,.44825, , , , , ,.0374392841811913,.978727163775028,.940341437022648, , ,.300073740937124, , , , , ,5,9,11, , ,4, , 
3905,4,-1.11, , , ,.2092,-.307666666666667,.153363636363636, , ,.13375, , , , , ,.0374392841811913,1.19618226036002,.785094678714265, , ,.488352587788782, , , , , ,5,9,11, , ,4, , 
3910,4,-1.11, , , ,.2092,-.459555555555556,.0415454545454545, , ,.44825, , , , , ,.0374392841811913,1.58354500339516,.588278397297804, , ,.300073740937124, , , , , ,5,9,11, , ,4, , 
750,4,-1.11, , , ,.2092,-.530333333333333,.332909090909091, , ,.13375, , , , , ,.0374392841811913,1.10372018646032,.935109774790688, , ,.488352587788782, , , , , ,5,9,11, , ,4, , 
750,4,-1.11, , , ,.2092,-.554111111111111,.0274545454545453, , ,.44825, , , , , ,.0374392841811913,1.1709358911192,1.3732590697779, , ,.300073740937124, , , , , ,5,9,11, , ,4, , 
3897,4,-1.11, , , ,.2092,.00400000000000003,-.0484545454545455, , ,.022, , , , , ,.0374392841811913,.890978254504564,.916424068173285, , ,.770907257716517, , , , , ,5,9,11, , ,4, , 
3909,4,-1.11, , , ,.2092,.00400000000000003,.00772727272727272, , ,.022, , , , , ,.0374392841811913,.890978254504564,.758219241500648, , ,.770907257716517, , , , , ,5,9,11, , ,4, , 
2407,4,-1.11, , , ,.2092,.0277777777777778,.282727272727273, , ,-.18075, , , , , ,.0374392841811913,.781722901317625,.849976363307721, , ,1.0854557798455, , , , , ,5,9,11, , ,4, , 
3914,4,-1.11, , , ,.2092,.0305555555555556,-.275909090909091, , ,.44825, , , , , ,.0374392841811913,.760386761969051,1.10880534401178, , ,.300073740937124, , , , , ,5,9,11, , ,4, , 
398,5,.54, , , ,.2095,.372,-.111428571428571,.27575, ,-1.5722, , , , , ,1.61149635432414,.737273015917442,.59818972941781,.560880621370155, ,1.97482675189496, , , , , ,2,5,7,8, ,5, , 
2395,5,1.34, , , ,.2095,-.184142857142857,-.102,.056, ,.405, , , , , ,1.07107438272668,.349792047065791,.7190340742969,1.08801439941452, ,.270114790413261, , , , , ,4,7,7,10, ,2, , 
4143,8,.2, , , ,.20975,.503333333333333,-.1265,.863,.71575,-.658,-.1195,-.449, , , ,.614297091533622,1.30619498289242,1.07268098705999, ,1.16154247303603,1.01321587038498,1.43896229971462,1.5217013504627, , , ,4,3,2,1,4,6,2,3
3914,5,-.68, , , ,.21,-.1814,-.706,.315333333333333, ,.476, , , , , ,.0876070773396762,.628270854541787,1.55326580682981,.691029184140101, ,.422957050617042, , , , , ,3,10,7,3, ,7, , 
3914,5,-.68, , , ,.21,.0424,-.0948571428571429,-.284, ,.235142857142857, , , , , ,.0876070773396762,.937134307936227,.614495573233697,.758822772457443, ,1.45102187309168, , , , , ,3,10,7,3, ,7, , 
3911,5,-.68, , , ,.21,.0424,-.183285714285714,-.475666666666667, ,.174428571428571, , , , , ,.0876070773396762,.937134307936227,1.04260790237521,1.34255217154989, ,.803695393612708, , , , , ,3,10,7,3, ,7, , 
3867,5,-.68, , , ,.21,.2073,.190857142857143,.315333333333333, ,-.539, , , , , ,.0876070773396762,1.46017442261,.5878816288368,.691029184140101, ,1.25909411880129, , , , , ,3,10,7,3, ,7, , 
3932,5,-.68, , , ,.21,-.0753999999999999,.480714285714286,-.284, ,-.126428571428571, , , , , ,.0783581520966389,1.19600160182959,.465247234286233,.678711720835879, ,.908999256518754, , , , , ,6,20,14,6, ,14, , 
3929,5,-.68, , , ,.21,-.1063,.195,-.475666666666667, ,.174428571428571, , , , , ,.0783581520966389,1.02570417916566,.651434629815668,1.20081516757021, ,.772165557605135, , , , , ,6,20,14,6, ,14, , 
3932,5,-.68, , , ,.21,.0187,-.235142857142857,.315333333333333, ,-.219571428571429, , , , , ,.0783581520966389,.628784968683337,1.2035381721691,.618075292069394, ,1.15166780161413, , , , , ,6,20,14,6, ,14, , 
3935,5,-.68, , , ,.21,.2314,.190857142857143,-1.075, ,-.188, , , , , ,.0783581520966389,.708306534890383,.564818399289386,.618720615463878, ,1.09488376622291, , , , , ,6,20,14,6, ,14, , 
3929,5,-.68, , , ,.21,.3532,-.600571428571429,-.284, ,.175142857142857, , , , , ,.0783581520966389,1.13775807251759,1.24947322526709,.678711720835879, ,.768498521808584, , , , , ,6,20,14,6, ,14, , 
3934,4,-1.2, , , ,.21025,.506111111111111,.212, , ,-.9625, , , , , ,.0361455391438557,.485573631526658,.460378684707854, , ,1.31181542691253, , , , , ,8,18,16, , ,8, , 
3933,5,3.6, , , ,.210333333333333,.3235,-.072375,.2265, ,-1.378, , , , , ,.0550078782236387,.19002781751252,.607180354864462,.561647338935504, ,0, , , , , ,6,8,16,16, ,2, , 
3931,5,.02, , , ,.210333333333333,.884833333333334,-.425833333333333,.2205, ,-.110166666666667, , , , , ,1.14771227520954,2.80073441126149,.722993126250907,1.48022091167786, ,1.28409620379708, , , , , ,6,12,12,20, ,12, , 
3914,5,-.68, , , ,.210666666666667,.0207,.364333333333333,-.282, ,-.422666666666667, , , , , ,.0876375109946268,.646428830833939,.407260931917937,.758509723075453, ,1.28447073406391, , , , , ,3,10,6,3, ,6, , 
3935,4,-1.1, , , ,.210666666666667,.0581818181818182,-.0912727272727273, , ,.31725, , , , , ,.0331582066262135,.820629121981517,.864045202841907, , ,.167653341324123, , , , , ,6,22,22, , ,8, , 
1357,5,3.44, , , ,.211,.354,.15475,-.451333333333333, ,.236333333333333, , , , , ,.0929659435850929,.631308618211863,.432586159873713,1.11107110483533, ,.0956991814663706, , , , , ,4,8,8,9, ,3, , 
3934,5,.22, , , ,.21125,.0984285714285714,-.267571428571429,.0148, ,-.294, , , , , ,.967636996576122,.545493948959701,.475641706505047,.930118136243145, ,.77133995963734, , , , , ,8,14,14,20, ,4, , 
3910,5,-.74, , , ,.212,.1345,.357,-.4924, ,-.0525714285714286, , , , , , ,.791875446154395,.411787323748558,.413520616172882, ,.667821048171554, , , , , ,1,10,6,5, ,7, , 
3937,5,3.51, , , ,.212333333333333,.376333333333333,-.0458333333333333,-.347, ,.201, , , , , ,.0513990920801785,.544307439077672,1.15052674366083,.825442911411807, ,0, , , , , ,6,18,12,8, ,2, , 
3929,5,-.7, , , ,.212666666666667,.0378,-.0304285714285715,-.236, ,-.126166666666667, , , , , ,.0792784123621725,.812767824684335,1.4691619649041,.631411751553612, ,1.14469009965249, , , , , ,6,20,14,6, ,12, , 
3934,5,-.76, , , ,.213,.108272727272727,.0261666666666667,.0452, ,-.0488571428571429, , , , , ,0,.935753130947432,.516499904661319,1.20698806032942, ,.641078041228254, , , , , ,2,22,12,10, ,14, , 
1357,5,2.25, , , ,.2135,-.1461,.086,-.0501666666666668, ,.229, , , , , ,.267993470069701,.809309094914367,.156559892692861,1.09402000286406, ,.152464515778028, , , , , ,2,10,3,6, ,8, , 
3914,5,.25, , , ,.2135,.211142857142857,-.184857142857143,-.385555555555556, ,.3405, , , , , ,1.4559328624631,.814445093007386,.543725552269227,.998084679662892, ,.811963730717081, , , , , ,2,7,7,9, ,6, , 
3946,5,-1.58, , , ,.213666666666667,.00730000000000001,-.317,.7982, ,-.352285714285714, , , , , ,.128690844015156,.671902448276534,.804313371765011,1.64558475928771, ,.822805913583861, , , , , ,3,10,6,5, ,7, , 
3911,4,-2.04, , , ,.21375,-.0531111111111111,.0103571428571429, , ,.1365, , , , , ,.249765723562435,.607660358350873,.926563261748478, , ,.415173457725804, , , , , ,4,9,14, , ,4, , 
3909,4,-2.04, , , ,.21375,.0447777777777777,-.290642857142857, , ,.67125, , , , , ,.249765723562435,2.02120024847724,.930573570616354, , ,.695793252338653, , , , , ,4,9,14, , ,4, , 
3933,5,3.81, , , ,.21375,.0245,-.391428571428571,.4208, ,.1175, , , , , ,.0382277012499724,.939848498429401,1.17278693154946,.231072465279891, ,.0640858798800485, , , , , ,8,16,14,20, ,4, , 
3897,5,1.71, , , ,.214,-.124111111111111,-.0161666666666667,.1282, ,.302, , , , , ,.289641157296404,1.04360186906268,.508642670906272,.413257425825598, ,.21661255734606, , , , , ,3,9,6,5, ,7, , 
3910,5,3.74, , , ,.214,.0205,.15625,-.142111111111111, ,.153, , , , , ,.037638632635454,.600482187198636,.408719166595912,1.13658484553997, ,.0585064099052403, , , , , ,4,8,8,9, ,3, , 
3897,4,-1.4, , , ,.2145,-.051625,-.0976923076923077, , ,.5105, , , , , ,.0703538674606213,1.04760024239074,1.21442355218538, , ,.592771175637503, , , , , ,4,8,13, , ,4, , 
398,4,-1.4, , , ,.2145,-.051625,.0790769230769231, , ,-.2685, , , , , ,.0703538674606213,1.04760024239074,.824545578034599, , ,1.75645903263735, , , , , ,4,8,13, , ,4, , 
3897,4,-1.4, , , ,.2145,-.051625,.108230769230769, , ,.19, , , , , ,.0703538674606213,1.04760024239074,.644527236797918, , ,.121871517044249, , , , , ,4,8,13, , ,4, , 
3897,4,-1.4, , , ,.2145,-.11725,-.194230769230769, , ,.5105, , , , , ,.0703538674606213,.684841326773686,1.0567205680663, , ,.592771175637503, , , , , ,4,8,13, , ,4, , 
3910,4,-1.4, , , ,.2145,-.349,.0397692307692307, , ,.19, , , , , ,.0703538674606213,1.44508595888668,.743806107558298, , ,.121871517044249, , , , , ,4,8,13, , ,4, , 
3910,4,-1.4, , , ,.2145,-.368375,.196230769230769, , ,.19, , , , , ,.0703538674606213,.618186272782843,.673569119670995, , ,.121871517044249, , , , , ,4,8,13, , ,4, , 
3911,4,-1.4, , , ,.2145,.136125,.0168461538461539, , ,.19, , , , , ,.0703538674606213,.747536609232523,.808390978647693, , ,.121871517044249, , , , , ,4,8,13, , ,4, , 
750,4,-1.4, , , ,.2145,.13725,.0656153846153846, , ,-.1305, , , , , ,.0703538674606213,.593365883269818,.911172919781745, , ,.70717018225224, , , , , ,4,8,13, , ,4, , 
750,4,-1.4, , , ,.2145,.1395,.0585384615384615, , ,-.1305, , , , , ,.0703538674606213,.706513572814726,1.2047078217964, , ,.70717018225224, , , , , ,4,8,13, , ,4, , 
2407,4,-1.4, , , ,.2145,.390625,-.00715384615384614, , ,-.1305, , , , , ,.0703538674606213,.542673523927074,.885059776338473, , ,.70717018225224, , , , , ,4,8,13, , ,4, , 
3867,4,-1.4, , , ,.2145,.390625,.0186153846153846, , ,-.1305, , , , , ,.0703538674606213,.542673523927074,.774175210407991, , ,.70717018225224, , , , , ,4,8,13, , ,4, , 
3936,5,.33, , , ,.2145,-.197,-.118,.259666666666667, ,-.278666666666667, , , , , ,1.13333857841924,.363379237970795,.509447060735763,1.02741812325849, ,.711118743014601, , , , , ,4,18,14,18, ,6, , 
3931,5,.33, , , ,.2145,.0992222222222222,-.118,-.0118888888888889, ,-.278666666666667, , , , , ,1.13333857841924,1.36058255497007,.509447060735763,.850355004681532, ,.711118743014601, , , , , ,4,18,14,18, ,6, , 
3930,4,-1.4, , , ,.2145,-.113875,-.111615384615385, , ,.5105, , , , , ,.0651350245917773,.61959006609209,1.21110082410749, , ,.548799468971005, , , , , ,8,16,26, , ,8, , 
3932,4,-1.4, , , ,.2145,-.113875,.194615384615385, , ,-.1305, , , , , ,.0651350245917773,.61959006609209,.675405127426381, , ,.654712368688943, , , , , ,8,16,26, , ,8, , 
3937,4,-1.4, , , ,.2145,.136125,-.0837692307692307, , ,-.1305, , , , , ,.0651350245917773,.722188975730499,1.16113180329168, , ,.654712368688943, , , , , ,8,16,26, , ,8, , 
3930,4,-1.4, , , ,.2145,.1395,-.162769230769231, , ,.5105, , , , , ,.0651350245917773,.682556957330302,.879508240220286, , ,.548799468971005, , , , , ,8,16,26, , ,8, , 
3932,4,-1.4, , , ,.2145,.1995,.0176153846153846, , ,.19, , , , , ,.0651350245917773,.967301125124264,.784532527148394, , ,.112831100069339, , , , , ,8,16,26, , ,8, , 
3934,4,-1.4, , , ,.2145,.390625,-.203230769230769, , ,-.1305, , , , , ,.0651350245917773,.524272432360632,1.08371259317929, , ,.654712368688943, , , , , ,8,16,26, , ,8, , 
4054,4,-2.42, , , ,.21475,-.449,-.0328, , ,.623166666666667, , , , , ,.714979428608497,1.2210411540976,.913728600600614, , ,1.11529895842624, , , , , ,4,5,10, , ,6, , 
3931,5,.26, , , ,.21475,-.115625,-.277428571428571,.1853, ,-.307, , , , , ,1.1630942413604,.444559388608541,.4776512590528,.894017431832877, ,.778268162867616, , , , , ,8,16,14,20, ,4, , 
3930,5,.26, , , ,.21475,-.444625,-.00928571428571427,.3676, ,-.307, , , , , ,1.1630942413604,.775318418457862,.575213061338202,2.00485994785828, ,.778268162867616, , , , , ,8,16,14,20, ,4, , 
750,4,-1.07, , , ,.215,.173375,.765571428571429, , ,-1.454, , , , , ,.0335161652539985,.734058957830656,.656968760582231, , ,1.6063894297461, , , , , ,4,8,7, , ,3, , 
2395,4,-.5, , , ,.21525,.0315714285714286,-.117333333333333, , ,.3895, , , , , ,.120566371762611,.883105478249504,.813562349773941, , ,.322920526858648, , , , , ,4,7,12, , ,4, , 
803,5,3.74, , , ,.215666666666667,.32325,-.118714285714286,-.209333333333333, ,.1215, , , , , ,.0510130702206144,.601537019404696,.647293522879617,1.35628076001984, ,.081317279836453, , , , , ,3,8,7,9, ,2, , 
3910,5,3.6, , , ,.21575,-.398888888888889,.383625,.123444444444444, ,-.595, , , , , ,.0513444252085852,1.56035528361688,.271260516583492,1.12542682026766, ,1.11298607358763, , , , , ,4,9,8,9, ,2, , 
3905,4,-.11, , , ,.21575,-.00470000000000003,-.135923076923077, , ,.3815, , , , , ,.175102588977624,.586784088627722,1.13854427973754, , ,.339083568853854, , , , , ,4,10,13, , ,4, , 
3910,4,-.11, , , ,.21575,-.00470000000000003,.0641538461538462, , ,.3815, , , , , ,.175102588977624,.586784088627722,.393116150383456, , ,.339083568853854, , , , , ,4,10,13, , ,4, , 
3909,4,-.11, , , ,.21575,-.0258,.0664615384615385, , ,.3815, , , , , ,.175102588977624,.723273699538732,.586414048175379, , ,.339083568853854, , , , , ,4,10,13, , ,4, , 
3909,4,-.11, , , ,.21575,-.2857,.162307692307692, , ,.49, , , , , ,.175102588977624,.955421611413284,.453297066799721, , ,.319112832709686, , , , , ,4,10,13, , ,3, , 
750,4,-.11, , , ,.21575,.1958,.162076923076923, , ,-.67825, , , , , ,.175102588977624,.57796670415441,.453367301706255, , ,2.09885657362924, , , , , ,4,10,13, , ,4, , 
2395,4,-.11, , , ,.21575,.1976,-.394769230769231, , ,.3815, , , , , ,.175102588977624,.483474278300074,1.66172205627406, , ,.339083568853854, , , , , ,4,10,13, , ,4, , 
3897,4,-.11, , , ,.21575,.1976,.0664615384615385, , ,-.12775, , , , , ,.175102588977624,.483474278300074,.586414048175379, , ,.740735389101038, , , , , ,4,10,13, , ,4, , 
3960,4,-.11, , , ,.21575,.3981,-.236384615384615, , ,.3815, , , , , ,.175102588977624,.365159462883455,.777078882574729, , ,.339083568853854, , , , , ,4,10,13, , ,4, , 
3935,4,-.11, , , ,.21575,-.0852,.152230769230769, , ,-.12775, , , , , ,.162113496397696,.986746573340896,.591436779897382, , ,.685787711842583, , , , , ,8,20,26, , ,8, , 
3933,6,-1.38, , , ,.216,-.306285714285714,.422666666666667,-.074,.854,-.236, , , , , ,.959706205044023,1.00399779453372,.616838930894173, , ,.972266424391998, , , , , ,3,7,6,1,1,4, , 
3960,5,1.27, , , ,.21675,-.105,-.306,.0525555555555556, ,-.219666666666667, , , , , ,1.04398543252927,.648064297221606,1.74294061860983,.730614828605181, ,1.22854154725566, , , , , ,4,7,7,9, ,3, , 
3910,5,-1.14, , , ,.217,-.00118181818181819,-.352166666666667,.7192, ,-.228857142857143, , , , , ,.0579827560572969,1.29064858254924,1.09250197558937,1.44288623945202, ,.66602613276343, , , , , ,2,11,6,5, ,7, , 
3929,5,-1.14, , , ,.217,.335363636363636,-.397,.0238, ,-.293142857142857, , , , , ,.0473427220735493,1.1466374253797,1.16089683199906,.674344257614594, ,.924941150489117, , , , , ,4,22,12,10, ,14, , 
3929,5,-1.14, , , ,.217,.438272727272727,.452333333333333,-.3636, ,-.313, , , , , ,.0473427220735493,1.87198413154188,.448698184313309,.349417674296981, ,1.12929862508346, , , , , ,4,22,12,10, ,14, , 
3914,4,-1.42, , , ,.21725,-.107625,-.0394615384615385, , ,.568333333333333, , , , , ,.0707878285206339,.638841124335979,.693417216326099, , ,.727519988270655, , , , , ,4,8,13, , ,3, , 
750,4,-1.43, , , ,.2175,-.082625,.0173846153846154, , ,.2375, , , , , ,.0711641295410359,1.50821890581478,.881732058551192, , ,.184554869889689, , , , , ,4,8,13, , ,2, , 
3897,5,1.68, , , ,.217666666666667,.179,-.0108333333333333,.1356, ,.0097142857142857, , , , , ,.295144597330416,.671514705721327,.502444590643254,.407488404743006, ,.593835755711884, , , , , ,3,8,6,5, ,7, , 
3932,4,-.68, , , ,.218,-.103375,.0346666666666666, , ,.42725, , , , , ,.113922000606653,.698991070519979,.700291533494485, , ,.327861795796426, , , , , ,10,16,24, , ,8, , 
3937,4,-.68, , , ,.218,.16475,-.0258333333333333, , ,-.076, , , , , ,.113922000606653,.810140851951067,.927613847069654, , ,.662509946016985, , , , , ,10,16,24, , ,8, , 
3897,4,-.68, , , ,.218,-.101375,.216916666666667, , ,-.20775, , , , , ,.120832528732953,.707646590063551,.352033949378681, , ,1.27950468932318, , , , , ,5,8,12, , ,4, , 
750,4,-.68, , , ,.218,-.11425,-.599, , ,-.076, , , , , ,.120832528732953,.993102605834002,3.296437002142, , ,.715592528375378, , , , , ,5,8,12, , ,4, , 
3897,4,-.68, , , ,.218,-.122375,.133166666666667, , ,-.076, , , , , ,.120832528732953,.821541745309217,.726832209389527, , ,.715592528375378, , , , , ,5,8,12, , ,4, , 
750,4,-.68, , , ,.218,-2.14025,.0559166666666667, , ,.42725, , , , , ,.120832528732953,4.79711897913737,.864759079253589, , ,.354131213911831, , , , , ,5,8,12, , ,4, , 
3887,4,-.68, , , ,.218,.1405,-.187416666666667, , ,.42725, , , , , ,.120832528732953,.930088475054159,1.11647452100825, , ,.354131213911831, , , , , ,5,8,12, , ,4, , 
