trueloc,facrasch,facse,idall,id1,id2,id3,id4,  seall,se1,se2,se3,se4,  zall,z1,z2,z3,z4,  zzall,zz1,zz2,zz3,zz4
 0.701,-0.134, 0.471,-0.134, 0.998,-1.317, 0.893,-0.652, 0.471, 1.302, 1.211, 0.944, 0.754,-0.018, 0.226,-0.468, 0.552,-0.201, 1.447, 3.119, 1.265, 1.548, 0.858
-0.872,-1.430, 0.497,-1.430,-1.696,-1.627,-2.132,-0.800, 0.497, 1.175, 1.199, 1.130, 0.750, 0.065,-0.102,-0.130,-0.304, 0.432, 1.527, 1.009, 0.664, 0.660, 2.773
 2.116, 2.200, 0.637, 2.200, 3.046, 2.287, 2.126, 1.426, 0.637, 1.889, 1.910, 1.167, 0.828,-0.060, 0.382, 0.249, 0.071,-0.500, 1.589, 0.005, 0.012, 0.536, 3.604
-0.339,-0.316, 0.458,-0.316, 0.451, 0.450,-1.683,-0.289, 0.458, 1.047, 1.058, 1.141, 0.712, 0.039, 0.329, 0.433,-0.571, 0.003, 1.203, 1.299, 2.243, 0.620, 1.016
-0.041,-0.971, 0.473,-0.971,-0.171,-1.215,-1.163,-1.312, 0.473, 0.958, 1.179, 1.207, 0.806,-0.012, 0.375,-0.036,-0.144,-0.128, 0.981, 1.540, 1.611, 0.400, 0.930
-1.763,-1.474, 0.513,-1.474,-1.985,-3.034,-0.460,-1.136, 0.513, 1.316, 1.911, 1.062, 0.747,-0.045,-0.206,-0.527, 0.295, 0.106, 0.680, 0.233, 0.045, 0.802, 1.101
 2.275, 2.078, 0.588, 2.078, 2.156, 2.916, 2.014, 1.610, 0.588, 1.259, 1.937, 1.236, 0.817, 0.026, 0.094, 0.347,-0.024,-0.143, 0.805, 0.450, 0.046, 1.370, 1.223
-1.587,-0.783, 0.457,-0.783, 0.020,-0.858,-0.491,-1.376, 0.457, 1.040, 1.029, 0.955, 0.824,-0.018, 0.295,-0.082, 0.148,-0.225, 0.836, 0.588, 0.890, 1.422, 0.822
 0.571,-0.346, 0.447,-0.346, 0.591,-0.915, 0.227,-0.783, 0.447, 1.055, 1.136, 1.033, 0.698, 0.036, 0.629,-0.251, 0.210,-0.203, 1.024, 2.554, 0.704, 0.440, 0.767
 0.327,-0.158, 0.442,-0.158,-0.373, 0.602, 0.840,-1.085, 0.442, 1.020, 0.973, 1.134, 0.843,-0.017,-0.114, 0.328, 0.417,-0.359, 0.611, 0.717, 0.830, 0.657, 0.344
-0.187, 0.043, 0.435, 0.043,-0.257, 1.274, 0.355,-0.519, 0.435, 0.942, 1.188, 0.954, 0.724,-0.001,-0.148, 0.459, 0.155,-0.235, 1.092, 1.116, 0.408, 0.773, 1.687
 1.489, 1.465, 0.488, 1.465, 0.355, 1.696, 2.886, 1.318, 0.488, 1.008, 1.121, 1.885, 0.742, 0.043,-0.425, 0.103, 0.513, 0.012, 0.720, 1.411, 1.022, 0.003, 0.589
 0.598, 1.109, 0.472, 1.109, 1.620, 1.670, 1.617, 0.447, 0.472, 1.220, 1.136, 1.170, 0.687, 0.032, 0.227, 0.257, 0.196,-0.261, 0.844, 0.333, 0.583, 0.973, 1.251
-0.997,-1.018, 0.465,-1.018,-1.430,-2.507,-2.956, 0.271, 0.465, 1.137, 1.893, 1.929, 0.683,-0.040,-0.110,-0.522,-0.627, 0.529, 0.784, 1.438, 0.018, 0.094, 0.718
 0.803, 2.389, 0.640, 2.389, 1.798, 1.478, 2.285, 3.697, 0.640, 1.191, 1.130, 1.159, 1.878, 0.062,-0.070,-0.274, 0.033, 0.310, 0.571, 0.668, 1.635, 0.752, 0.024
 2.573, 2.894, 0.759, 2.894, 1.278, 1.765, 2.827, 4.328, 0.759, 1.133, 1.158, 1.911, 1.875,-0.011,-0.599,-0.353, 0.234, 0.332, 1.031, 3.297, 1.878, 0.008, 0.025
-0.290, 0.472, 0.434, 0.472,-1.117,-0.039,-0.906, 2.664, 0.434, 1.002, 0.979, 1.154, 1.081,-0.052,-0.975,-0.229,-0.562, 0.753, 1.390, 2.995, 0.794, 0.564, 0.416
-0.918,-0.956, 0.475,-0.956,-0.499,-1.570,-0.906,-0.978, 0.475, 0.964, 1.207, 1.036, 0.777,-0.049, 0.194,-0.262,-0.023,-0.076, 0.625, 1.336, 0.312, 0.440, 0.680
-0.915,-0.234, 0.447,-0.234,-0.794, 0.269,-0.220,-0.230, 0.447, 1.044, 0.975, 0.987, 0.690,-0.029,-0.251, 0.167,-0.032,-0.014, 0.872, 1.074, 0.904, 0.638, 1.114
 2.872, 3.354, 1.030, 3.354, 2.788, 1.199, 3.145, 3.708, 1.030, 1.905, 1.179, 1.889, 1.868, 0.031, 0.180,-0.639, 0.222, 0.196, 0.632, 0.006, 3.062, 0.004, 0.007
-1.087,-0.992, 0.455,-0.992,-1.570,-1.771,-1.787, 0.030, 0.455, 1.132, 1.134, 1.169, 0.708,-0.027,-0.235,-0.310,-0.328, 0.370, 0.780, 0.905, 0.968, 0.410, 0.773
 0.375, 0.461, 0.454, 0.461, 0.869,-0.195, 0.788, 0.444, 0.454, 1.178, 0.974, 0.966, 0.704,-0.014, 0.203,-0.297, 0.160,-0.067, 1.255, 0.453, 1.614, 0.804, 1.981
-1.814,-1.870, 0.574,-1.870,-1.644,-3.354,-1.722,-1.214, 0.574, 1.232, 1.895, 1.231, 0.806, 0.100, 0.068,-0.520, 0.167, 0.393, 1.726, 1.320, 0.020, 2.137, 2.745
 2.396, 4.684, 1.841, 4.684, 3.130, 2.944, 2.936, 3.734, 1.841, 1.904, 1.911, 1.903, 1.870, 0.102, 0.109, 0.100, 0.100, 0.101, 0.002, 0.002, 0.002, 0.002, 0.002
 2.228, 2.181, 0.571, 2.181, 3.722, 0.266, 2.031, 2.721, 0.571, 1.922, 0.943, 1.184, 1.071, 0.014, 0.505,-0.851, 0.052, 0.182, 0.907, 0.070, 2.420, 0.508, 0.504
-0.250, 0.644, 0.456, 0.644, 0.223, 1.331, 0.769, 0.583, 0.456, 0.922, 1.258, 1.017, 0.696,-0.000,-0.218, 0.268, 0.037,-0.044, 1.134, 1.485, 0.528, 1.798, 1.260
-1.002,-0.127, 0.448,-0.127, 0.714,-1.033, 0.016,-0.244, 0.448, 0.968, 1.159, 1.072, 0.721, 0.020, 0.455,-0.379, 0.074,-0.024, 0.931, 2.032, 0.739, 0.480, 0.841
 1.152, 1.228, 0.493, 1.228, 1.114, 1.546, 1.594, 0.955, 0.493, 1.049, 1.150, 1.199, 0.775,-0.028,-0.108,-0.007, 0.042,-0.033, 1.216, 1.942, 2.052, 1.891, 0.620
 1.505, 1.441, 0.467, 1.441, 2.185, 1.670, 2.299, 0.654, 0.467, 1.188, 1.171, 1.133, 0.662, 0.013, 0.308, 0.132, 0.325,-0.349, 0.956, 0.487, 0.677, 1.135, 1.273
 1.549, 1.462, 0.567, 1.462, 1.241, 0.974, 2.456, 1.310, 0.567, 1.211, 1.117, 1.910, 0.909,-0.089, 0.041,-0.681, 0.397,-0.101, 1.804, 0.439, 5.668, 0.025, 1.749
 2.386, 2.338, 0.575, 2.338, 3.259, 2.241, 2.454, 1.755, 0.575, 1.916, 1.191, 1.141, 0.857,-0.203, 0.375,-0.094, 0.080,-0.688, 2.775, 0.033, 1.632, 0.903, 5.761
-0.034, 0.054, 0.437, 0.054,-0.907, 0.758,-1.268, 0.801, 0.437, 1.136, 0.989, 0.963, 0.692,-0.001,-0.403, 0.322,-0.602, 0.338, 0.939, 0.586, 0.935, 1.153, 0.840
-1.537,-1.784, 0.523,-1.784,-2.004,-0.541,-2.969,-1.885, 0.523, 1.155, 0.973, 1.945, 0.818,-0.026,-0.151, 0.653,-0.404,-0.113, 0.846, 0.531, 2.533, 0.077, 0.507
 0.814, 0.441, 0.437, 0.441,-0.237, 0.712, 1.219, 0.341, 0.437, 0.942, 0.998, 1.143, 0.707, 0.037,-0.314, 0.135, 0.300, 0.032, 0.904, 1.023, 0.764, 1.046, 1.038
 2.571, 4.575, 1.846, 4.575, 2.698, 3.442, 3.137, 3.063, 1.846, 1.919, 1.924, 1.928, 1.869, 0.099, 0.094, 0.130, 0.115, 0.078, 0.003, 0.002, 0.006, 0.004, 0.001
 2.687, 1.892, 0.581, 1.892, 1.090, 1.223, 3.037, 2.318, 0.581, 0.979, 1.172, 1.925, 1.117,-0.017,-0.597,-0.274, 0.423, 0.183, 1.100, 3.244, 1.991, 0.039, 0.213
-0.224,-0.398, 0.431,-0.398,-1.330,-0.579, 1.247,-0.595, 0.431, 1.007, 0.965, 1.164, 0.664,-0.006,-0.357,-0.079, 0.655,-0.125, 0.991, 0.652, 0.999, 0.585, 1.318
 1.914, 1.331, 0.475, 1.331, 1.560, 1.297, 1.206, 1.333, 0.475, 1.240, 1.169, 0.944, 0.725,-0.028,-0.034,-0.100,-0.062, 0.028, 1.214, 2.204, 1.885, 1.348, 0.814
 1.366, 1.722, 0.572, 1.722, 2.082, 0.195, 2.908, 1.775, 0.572, 1.916, 0.961, 1.937, 0.817, 0.005, 0.287,-0.873, 0.425, 0.091, 0.978, 0.016, 3.214, 0.052, 0.572
 0.997, 0.863, 0.472, 0.863, 0.695, 1.370, 0.506, 0.964, 0.472, 0.985, 1.192, 0.978, 0.826, 0.019,-0.046, 0.236,-0.164, 0.034, 0.866, 1.545, 0.350, 0.759, 1.082
-0.502,-1.111, 0.453,-1.111,-1.072,-0.771,-1.567,-1.049, 0.453, 1.172, 0.930, 0.944, 0.716,-0.013,-0.063, 0.205,-0.200,-0.004, 1.027, 0.620, 1.663, 1.331, 1.085
 1.035, 1.247, 0.476, 1.247, 2.594, 1.378, 1.851, 0.593, 0.476, 1.907, 1.124, 1.297, 0.665,-0.030, 0.469, 0.054, 0.236,-0.453, 1.181, 0.039, 1.149, 0.232, 2.137
 2.287, 2.297, 0.646, 2.297, 1.447, 3.233, 2.023, 2.394, 0.646, 1.153, 1.994, 1.128, 1.108, 0.032,-0.309, 0.333,-0.073, 0.105, 0.724, 1.944, 0.091, 1.228, 0.352
 0.967, 0.481, 0.440, 0.481, 0.635, 0.216, 0.310, 0.629, 0.440, 1.144, 0.969, 1.006, 0.672, 0.012, 0.040,-0.114,-0.039, 0.086, 0.907, 1.293, 0.852, 0.874, 1.059
-1.162,-1.318, 0.533,-1.318,-0.826,-0.872,-0.797,-2.356, 0.533, 0.936, 1.154, 1.155, 1.102,-0.020, 0.168, 0.068, 0.280,-0.309, 0.899, 0.926, 0.882, 2.297, 0.406
 0.514, 0.294, 0.454, 0.294,-0.301, 1.085,-0.622, 0.635, 0.454, 0.979, 0.988, 1.034, 0.743, 0.013,-0.223, 0.327,-0.330, 0.145, 0.965, 1.083, 0.762, 1.801, 0.782
-0.039,-0.357, 0.443,-0.357, 0.160,-0.039,-1.237,-0.358, 0.443, 1.042, 1.063, 1.165, 0.677,-0.018, 0.198, 0.127,-0.357,-0.030, 0.629, 0.569, 0.511, 0.435, 0.902
-0.887,-1.148, 0.470,-1.148,-0.579,-1.632,-0.639,-1.541, 0.470, 1.081, 1.147, 0.970, 0.835, 0.057, 0.130,-0.193, 0.219, 0.064, 1.294, 0.529, 0.955, 0.715, 2.421
 1.196, 1.112, 0.469, 1.112,-0.598, 1.016, 0.639, 2.851, 0.469, 0.924, 1.020, 1.028, 1.089, 0.027,-0.878, 0.030,-0.114, 0.548, 1.071, 1.546, 1.499, 0.588, 0.473
 1.718, 1.727, 0.524, 1.727, 3.585, 1.311, 2.010, 0.964, 0.524, 1.911, 1.169, 1.175, 0.717,-0.025, 0.600,-0.026, 0.165,-0.432, 1.206, 0.078, 0.644, 0.557, 2.226
 1.728, 1.852, 0.636, 1.852, 2.696, 3.261, 1.068, 0.836, 0.636, 1.928, 1.895, 1.136, 0.815,-0.105, 0.354, 0.496,-0.575,-0.401, 1.763, 0.038, 0.025, 4.389, 2.185
-0.226, 0.116, 0.437, 0.116, 0.113,-1.188, 2.452,-0.092, 0.437, 0.964, 1.130, 1.918, 0.723, 0.005,-0.024,-0.552, 0.764,-0.081, 0.776, 1.131, 0.899, 0.128, 0.608
 0.995, 1.221, 0.470, 1.221, 1.048, 3.168,-0.141, 1.259, 0.470, 1.153, 1.888, 0.956, 0.738, 0.011, 0.031, 0.663,-0.675, 0.017, 0.917, 0.660, 0.012, 1.454, 1.003
 2.473, 1.503, 0.516, 1.503, 2.083, 0.059, 0.668, 2.924, 0.516, 1.890, 1.001, 1.011, 1.103,-0.014, 0.331,-0.990,-0.236, 0.413, 1.109, 0.007, 3.449, 0.700, 0.285
 0.005, 0.257, 0.457, 0.257,-0.167, 0.888,-0.355, 0.479, 0.457, 1.020, 1.016, 0.953, 0.753,-0.027,-0.169, 0.242,-0.334, 0.063, 1.090, 0.567, 0.596, 1.733, 1.508
 1.104, 0.807, 0.436, 0.807, 1.995, 1.522, 0.561, 0.167, 0.436, 1.139, 1.215, 0.990, 0.671,-0.006, 0.490, 0.234,-0.061,-0.348, 1.114, 0.715, 1.394, 0.844, 1.357
-0.586,-0.794, 0.491,-0.794,-0.323,-0.624,-1.261,-0.913, 0.491, 1.035, 1.108, 1.189, 0.788,-0.017, 0.110, 0.215,-0.220,-0.094, 1.043, 0.563, 3.551, 0.574, 0.631
-1.599,-1.272, 0.480,-1.272,-0.433,-1.418,-1.553,-1.503, 0.480, 1.025, 1.154, 1.227, 0.734,-0.020, 0.274, 0.066,-0.161,-0.140, 0.908, 0.977, 2.029, 0.363, 0.844
 0.970, 1.436, 0.525, 1.436, 0.859, 1.135, 2.790, 1.307, 0.525, 0.958, 1.163, 1.892, 0.853,-0.001,-0.232, 0.002, 0.489,-0.131, 1.017, 1.245, 0.638, 0.014, 1.686
-1.816,-1.351, 0.533,-1.351,-1.354,-1.220,-0.902,-1.818, 0.533, 1.178, 1.129, 1.053, 1.066, 0.034,-0.089, 0.206, 0.192,-0.069, 1.303, 0.515, 2.495, 1.823, 1.275
 0.113, 0.260, 0.430, 0.260,-0.028, 0.118, 1.487,-0.103, 0.430, 0.983, 0.954, 1.138, 0.686, 0.013,-0.079,-0.018, 0.515,-0.176, 0.881, 0.745, 0.695, 0.911, 1.119
 2.147, 1.782, 0.580, 1.782, 0.601, 2.283, 1.610, 2.310, 0.580, 1.069, 1.906, 1.173, 1.068,-0.058,-0.995, 0.310, 0.032, 0.181, 1.629, 6.515, 0.015, 0.615, 0.539
 0.821, 1.466, 0.500, 1.466, 0.516, 0.011, 2.146, 3.428, 0.500, 0.995, 1.003, 1.184, 1.854,-0.042,-0.451,-0.955, 0.282, 0.456, 1.253, 1.914, 3.106, 0.460, 0.014
 0.338, 0.475, 0.460, 0.475, 0.143, 0.427, 0.609, 0.629, 0.460, 0.958, 0.996, 1.138, 0.734,-0.015,-0.157,-0.031,-0.024, 0.067, 1.209, 1.267, 1.066, 1.723, 1.403
-0.636,-0.198, 0.442,-0.198,-0.308, 0.500, 1.223,-1.267, 0.442, 1.046, 0.977, 1.158, 0.772, 0.013,-0.018, 0.301, 0.591,-0.405, 0.882, 0.781, 0.778, 1.285, 0.661
-0.306,-0.119, 0.444,-0.119,-2.097, 0.441, 0.347, 0.017, 0.444, 1.928, 0.984, 0.935, 0.713,-0.010,-0.638, 0.273, 0.222, 0.047, 0.822, 0.099, 1.192, 0.883, 0.928
 2.190, 3.481, 1.037, 3.481, 2.519, 2.937, 3.187, 2.616, 1.037, 1.894, 1.919, 1.919, 1.100, 0.070, 0.151, 0.180, 0.206,-0.093, 0.301, 0.002, 0.008, 0.009, 0.746
-0.609,-0.257, 0.437,-0.257,-1.017,-0.705, 0.304,-0.026, 0.437, 1.145, 1.030, 0.955, 0.682, 0.001,-0.318,-0.199, 0.290, 0.117, 0.987, 0.755, 1.443, 1.224, 0.972
-0.475,-1.368, 0.489,-1.368,-1.691,-0.129,-1.175,-2.320, 0.489, 1.147, 0.959, 1.185, 1.061,-0.013,-0.167, 0.650, 0.071,-0.308, 0.899, 0.669, 1.603, 1.301, 0.451
-1.917,-2.280, 0.586,-2.280,-3.559,-1.540,-0.561,-3.083, 0.586, 1.956, 1.204, 1.070, 1.092, 0.245,-0.412, 0.092, 1.899,-0.177, 4.124, 0.101, 0.633,17.390, 0.972
 1.633, 1.179, 0.500, 1.179, 3.056,-0.300, 0.356, 2.072, 0.500, 1.970, 0.998, 0.983, 1.068, 0.033, 0.571,-0.581,-0.375, 0.275, 0.857, 0.169, 0.827, 1.806, 0.511
-0.052,-0.020, 0.431,-0.020,-0.059, 0.148,-0.264, 0.056, 0.431, 0.968, 1.002, 0.929, 0.689, 0.005,-0.007, 0.090,-0.120, 0.032, 0.922, 1.211, 0.550, 1.523, 0.986
-0.698,-0.674, 0.430,-0.674,-0.650,-0.754,-1.252,-0.407, 0.430, 0.966, 0.936, 1.129, 0.662,-0.009, 0.001,-0.059,-0.244, 0.129, 0.920, 0.966, 0.890, 0.850, 1.196
 1.452, 2.025, 0.641, 2.025,-0.010, 2.478, 2.893, 2.421, 0.641, 1.006, 1.920, 1.914, 1.088, 0.052,-0.739, 0.300, 0.371, 0.163, 0.635, 1.859, 0.018, 0.025, 0.395
 1.812, 1.031, 0.461, 1.031, 1.185,-0.361, 3.482, 0.741, 0.461, 0.977, 1.089, 1.947, 0.685, 0.043, 0.066,-0.449, 0.746,-0.074, 0.690, 0.897, 0.537, 0.297, 0.646
 0.942, 1.199, 0.446, 1.199, 0.754, 0.944, 3.700, 0.533, 0.446, 0.934, 0.976, 1.891, 0.668,-0.044,-0.224,-0.263, 0.870,-0.302, 1.353, 1.561, 2.291, 0.036, 1.297
 0.667, 0.896, 0.464, 0.896, 1.412,-0.592, 1.254, 1.367, 0.464, 1.180, 0.955, 1.146, 0.754,-0.009, 0.237,-0.813, 0.052, 0.240, 1.212, 0.509, 1.909, 1.720, 0.928
-1.795,-2.389, 0.642,-2.389,-2.986,-1.817,-3.556,-1.501, 0.642, 1.904, 1.206, 1.914, 0.854,-0.007,-0.327, 0.084,-0.430, 0.319, 0.940, 0.015, 0.726, 0.034, 1.884
 2.480, 1.737, 0.576, 1.737, 1.441, 2.431, 2.438, 1.150, 0.576, 1.157, 1.895, 1.886, 0.761, 0.090,-0.009, 0.346, 0.357,-0.123, 0.415, 0.710, 0.014, 0.002, 0.651
-1.097,-1.460, 0.502,-1.460,-1.312,-1.917,-2.962,-0.732, 0.502, 1.189, 1.170, 1.911, 0.722, 0.272, 0.086,-0.006,-0.506, 0.894, 3.424, 1.606, 2.392, 0.049, 6.504
 1.686, 3.258, 1.034, 3.258, 1.188, 2.724, 2.280, 3.876, 1.034, 1.156, 1.890, 1.908, 1.870, 0.039,-0.586, 0.190, 0.149, 0.222, 0.559, 2.711, 0.002, 0.003, 0.010
 1.564, 1.355, 0.528, 1.355, 2.664, 1.034, 3.066, 0.335, 0.528, 1.894, 1.187, 1.937, 0.692, 0.053, 0.472, 0.011, 0.547,-0.382, 0.690, 0.022, 0.528, 0.096, 1.108
 0.066,-0.485, 0.429,-0.485,-0.776, 0.744,-1.309,-0.528, 0.429, 0.951, 1.007, 1.145, 0.647,-0.000,-0.149, 0.509,-0.340,-0.010, 0.836, 0.870, 1.019, 0.583, 0.909
-0.022, 0.741, 0.482, 0.741, 2.201,-0.024, 0.008, 1.002, 0.482, 1.891, 0.991, 0.998, 0.822, 0.009, 0.513,-0.424,-0.291, 0.124, 0.871, 0.018, 2.064, 0.641, 0.802
 2.686, 2.859, 0.755, 2.859, 1.608, 3.957, 2.512, 2.371, 0.755, 1.150, 1.892, 1.915, 1.072,-0.104,-0.361, 0.427, 0.192,-0.390, 2.035, 1.813, 0.015, 0.012, 4.276
-0.873,-0.946, 0.453,-0.946,-0.949,-0.962,-1.039,-0.874, 0.453, 1.016, 0.998, 0.938, 0.747, 0.038,-0.010, 0.325,-0.056,-0.035, 1.168, 0.996, 3.553, 0.918, 0.627
-1.872,-1.427, 0.520,-1.427,-0.901,-2.291,-2.245,-0.916, 0.520, 0.984, 1.220, 1.889, 0.773,-0.056, 0.170,-0.328,-0.375, 0.126, 0.590, 0.916, 0.463, 0.007, 0.795
 1.868, 1.751, 0.587, 1.751, 2.348, 1.170, 2.778, 1.144, 0.587, 1.216, 1.143, 1.944, 0.815, 0.012, 0.248,-0.262, 0.376,-0.151, 0.883, 0.442, 2.021, 0.062, 1.057
 2.555, 2.519, 0.761, 2.519, 1.363, 3.052, 1.291, 3.455, 0.761, 1.267, 1.925, 1.160, 1.864,-0.058,-0.764, 0.302,-0.369, 0.269, 1.475, 5.734, 0.028, 1.894, 0.008
-0.397,-0.579, 0.454,-0.579,-0.495, 0.062,-0.070,-1.205, 0.454, 1.031, 0.980, 1.060, 0.747, 0.011,-0.009, 0.268, 0.325,-0.264, 0.962, 0.503, 1.231, 1.999, 0.730
 1.937, 2.137, 0.643, 2.137, 2.413, 1.099, 1.596, 2.590, 0.643, 1.909, 1.299, 1.171, 1.078, 0.018, 0.276,-0.120,-0.382, 0.159, 0.846, 0.013, 0.498, 3.076, 0.504
 1.566, 1.308, 0.472, 1.308, 0.708, 1.665, 0.576, 1.963, 0.472, 0.966, 1.171, 0.946, 0.841,-0.024,-0.303, 0.187,-0.494, 0.246, 1.122, 1.608, 0.487, 2.569, 0.648
 0.374, 0.641, 0.444, 0.641, 2.002,-0.079, 2.021, 0.031, 0.444, 1.248, 0.926, 1.228, 0.673, 0.023, 0.463,-0.354, 0.543,-0.268, 1.077, 0.306, 1.534, 1.386, 1.008
 0.753, 1.388, 0.518, 1.388, 2.635, 0.321, 1.176, 1.424, 0.518, 1.203, 0.971, 1.226, 0.853, 0.021, 0.457,-0.377, 0.044,-0.009, 0.893, 0.411, 1.109, 0.418, 1.325
 1.966, 2.122, 0.565, 2.122, 1.660, 2.077, 3.271, 1.751, 0.565, 1.177, 1.155, 1.896, 0.828,-0.060,-0.242, 0.051, 0.431,-0.271, 1.438, 2.044, 0.737, 0.024, 2.379
 1.662, 2.067, 0.635, 2.067, 1.508, 3.184, 2.221, 1.446, 0.635, 1.170, 1.907, 1.921, 0.817,-0.014,-0.063, 0.423, 0.259,-0.345, 1.209, 0.695, 0.027, 0.014, 2.625
 1.175, 1.140, 0.465, 1.140, 2.369, 1.189, 1.187, 0.559, 0.465, 1.241, 1.121, 0.933, 0.710, 0.002, 0.426, 0.041, 0.044,-0.250, 0.892, 0.327, 1.060, 0.970, 1.158
 1.041, 0.694, 0.438, 0.694, 0.865, 0.443, 0.758, 0.692, 0.438, 0.979, 1.008, 0.959, 0.690,-0.012, 0.001,-0.049, 0.040,-0.027, 1.018, 2.008, 0.661, 0.944, 1.106
 0.430, 0.369, 0.434, 0.369, 0.162, 0.237,-1.247, 1.291, 0.434, 0.931, 0.986, 1.169, 0.732,-0.032,-0.100,-0.203,-0.690, 0.416, 1.429, 1.429, 2.226, 0.956, 1.279
-1.805,-1.798, 0.563,-1.798,-2.611,-0.406,-1.467,-2.511, 0.563, 1.901, 0.979, 1.151, 1.076,-0.015,-0.365, 0.706, 0.018,-0.217, 0.918, 0.017, 2.555, 0.740, 0.572
 0.141, 1.164, 0.475, 1.164, 2.077, 2.053, 1.174, 0.293, 0.475, 1.193, 1.125, 1.134, 0.696,-0.046, 0.353, 0.356,-0.064,-0.438, 1.384, 0.737, 0.967, 1.724, 1.817
 1.032, 1.319, 0.483, 1.319, 0.991, 3.053, 0.910, 1.066, 0.483, 1.141, 1.932, 0.988, 0.692, 0.013,-0.072, 0.539,-0.113,-0.146, 0.888, 1.106, 0.115, 0.748, 1.299
 0.637, 1.070, 0.489, 1.070, 2.174, 2.391,-1.772, 1.488, 0.489, 1.916, 1.918, 1.912, 0.820, 0.056, 0.420, 0.458,-1.000, 0.200, 0.548, 0.029, 0.048, 0.162, 0.548
 2.690, 2.360, 0.636, 2.360, 3.390, 2.518, 1.359, 1.932, 0.636, 1.888, 1.891, 1.197, 0.827, 0.063, 0.414, 0.268,-0.165,-0.102, 0.573, 0.011, 0.005, 0.798, 1.016
-0.293, 0.194, 0.429, 0.194,-0.170, 0.810, 2.751,-0.811, 0.429, 0.984, 1.001, 1.900, 0.661,-0.014,-0.184, 0.238, 0.877,-0.500, 0.983, 0.835, 0.533, 0.087, 1.219
-0.967,-1.017, 0.481,-1.017,-1.401,-0.567,-2.135,-0.686, 0.481, 1.166, 0.972, 1.910, 0.714,-0.051,-0.177, 0.180,-0.424, 0.083, 0.634, 0.808, 1.175, 0.027, 0.661
 0.055,-0.337, 0.436,-0.337,-0.828,-1.297,-0.173, 0.202, 0.436, 1.176, 1.126, 0.980, 0.683,-0.019,-0.233,-0.403, 0.027, 0.258, 0.885, 0.403, 0.739, 1.421, 1.027
-0.385, 0.432, 0.449, 0.432, 0.099, 1.026, 1.240,-0.037, 0.449, 0.999, 1.134, 1.040, 0.688, 0.007,-0.090, 0.262, 0.255,-0.195, 1.029, 0.751, 0.701, 2.050, 1.067
 1.973, 1.267, 0.488, 1.267, 3.342,-0.350, 0.803, 1.759, 0.488, 1.967, 1.000, 0.980, 0.870, 0.028, 0.642,-0.657,-0.183, 0.170, 0.915, 0.185, 0.974, 1.319, 0.821
-0.414,-0.970, 0.483,-0.970,-2.237,-0.897,-0.128,-0.926, 0.483, 1.894, 1.011, 1.009, 0.730, 0.023,-0.461,-0.006, 0.358, 0.113, 1.102, 0.023, 0.667, 1.477, 1.774
-0.355,-0.199, 0.433,-0.199,-0.052,-1.609,-1.969, 1.137, 0.433, 0.973, 1.142, 1.901, 0.821,-0.013, 0.050,-0.606,-0.591, 0.540, 0.833, 1.098, 0.836, 0.041, 0.622
-0.062,-0.644, 0.441,-0.644,-0.399,-1.572, 0.001,-0.781, 0.441, 0.941, 1.220, 0.947, 0.719,-0.025, 0.073,-0.347, 0.321,-0.087, 0.784, 0.910, 0.362, 1.134, 0.888
 0.820, 1.900, 0.639, 1.900, 0.740, 1.303, 2.358, 2.408, 0.639, 1.248, 1.138, 1.887, 1.093,-0.306,-1.467,-0.520, 0.314, 0.072, 4.243,15.852, 4.245, 0.004, 1.235
 1.680, 1.906, 0.577, 1.906, 0.609, 2.359, 3.575, 1.690, 0.577, 1.010, 1.892, 2.007, 0.799, 0.027,-0.465, 0.310, 0.498,-0.104, 0.881, 1.263, 0.007, 0.178, 1.384
 0.601, 1.067, 0.464, 1.067, 2.009,-0.216, 1.568, 1.167, 0.464, 1.177, 0.971, 1.240, 0.738, 0.022, 0.391,-0.548, 0.171, 0.049, 0.990, 0.864, 0.955, 1.317, 0.976
 1.335, 0.600, 0.509, 0.600, 1.080, 0.143, 0.249, 0.833, 0.509, 1.886, 1.007, 0.954, 0.853, 0.067, 0.319,-0.117,-0.119, 0.125, 0.522, 0.002, 0.640, 0.991, 0.591
 0.533, 0.388, 0.432, 0.388, 1.844,-0.267,-0.963, 0.761, 0.432, 1.145, 0.932, 0.953, 0.727,-0.007, 0.620,-0.303,-0.653, 0.150, 1.198, 0.728, 1.396, 1.343, 1.127
 1.602, 1.911, 0.589, 1.911, 1.903, 0.913, 1.904, 2.451, 0.589, 1.249, 1.190, 1.240, 1.085,-0.048, 0.034,-0.765, 0.081, 0.206, 1.516, 1.054, 5.950, 0.495, 0.339
-0.876,-0.395, 0.436,-0.395, 2.176,-0.051,-2.947,-0.824, 0.436, 1.181, 0.947, 1.926, 0.696, 0.002, 1.102, 0.162,-0.857,-0.198, 1.050, 0.862, 0.724, 0.157, 0.884
 2.215, 2.770, 0.754, 2.770, 3.486, 1.632, 3.209, 2.225, 0.754, 1.939, 1.153, 1.889, 1.066, 0.026, 0.331,-0.265, 0.310,-0.122, 0.783, 0.038, 1.287, 0.005, 1.331
 1.067, 1.348, 0.502, 1.348, 2.715, 0.157, 2.796, 0.847, 0.502, 1.913, 1.019, 1.903, 0.709,-0.018, 0.475,-0.436, 0.504,-0.315, 1.099, 0.042, 1.303, 0.030, 1.837
